experiment_id,timestamp,seed,parameter,parameter_value,number_of_users,strategy,total_bandwidth,total_allocated,utilization_percentage,jain_fairness_index,average_utility,latency_ms,jitter_ms,computational_time,data_source
sensitivity_42_20_equal_w_throughput_2.0_45,2026-09-01T11:49:24.747895,45,w_throughput,2.0,20,equal,100.0,95.25,95.25,0.9772,1.866488,11.81,3.44,4.6e-05,SIMULATION
sensitivity_42_20_equal_w_throughput_2.0_46,2026-09-01T11:49:24.748037,46,w_throughput,2.0,20,equal,100.0,97.24,97.24,0.9849,1.658034,20.44,3.0,4.5e-05,SIMULATION
sensitivity_42_20_proportional_w_throughput_2.0_42,2026-09-01T11:49:24.748180,42,w_throughput,2.0,20,proportional,100.0,100.0,100.0,0.8473,1.599217,16.95,1.13,4.6e-05,SIMULATION
sensitivity_42_20_proportional_w_throughput_2.0_43,2026-09-01T11:49:24.748323,43,w_throughput,2.0,20,proportional,100.0,100.0,100.0,0.7922,1.549533,8.54,4.48,4.5e-05,SIMULATION
sensitivity_42_20_proportional_w_throughput_2.0_44,2026-09-01T11:49:24.748465,44,w_throughput,2.0,20,proportional,100.0,100.0,100.0,0.764,1.547878,13.72,3.71,4.5e-05,SIMULATION
sensitivity_42_20_proportional_w_throughput_2.0_45,2026-09-01T11:49:24.748607,45,w_throughput,2.0,20,proportional,100.0,100.0,100.0,0.7559,1.489074,11.81,3.44,4.5e-05,SIMULATION
sensitivity_42_20_proportional_w_throughput_2.0_46,2026-09-01T11:49:24.748749,46,w_throughput,2.0,20,proportional,100.0,100.0,100.0,0.8103,1.440523,20.44,3.0,4.5e-05,SIMULATION
sensitivity_42_20_priority_w_throughput_2.0_42,2026-09-01T11:49:24.748913,42,w_throughput,2.0,20,priority,100.0,100.0,100.0,0.9337,1.685328,16.95,1.13,4.6e-05,SIMULATION
sensitivity_42_20_priority_w_throughput_2.0_43,2026-09-01T11:49:24.749070,43,w_throughput,2.0,20,priority,100.0,100.0,100.0,0.9344,1.689442,8.54,4.48,4.6e-05,SIMULATION
sensitivity_42_20_priority_w_throughput_2.0_44,2026-09-01T11:49:24.749226,44,w_throughput,2.0,20,priority,100.0,100.0,100.0,0.9439,1.731393,13.72,3.71,4.6e-05,SIMULATION
sensitivity_42_20_priority_w_throughput_2.0_45,2026-09-01T11:49:24.749384,45,w_throughput,2.0,20,priority,100.0,100.0,100.0,0.9366,1.686789,11.81,3.44,4.7e-05,SIMULATION
sensitivity_42_20_priority_w_throughput_2.0_46,2026-09-01T11:49:24.749542,46,w_throughput,2.0,20,priority,100.0,100.0,100.0,0.9266,1.53742,20.44,3.0,4.6e-05,SIMULATION
sensitivity_42_20_max_min_fairness_w_throughput_2.0_42,2026-09-01T11:49:24.749714,42,w_throughput,2.0,20,max_min_fairness,100.0,100.0,100.0,0.9798,1.711823,16.95,1.13,4.6e-05,SIMULATION
sensitivity_42_20_max_min_fairness_w_throughput_2.0_43,2026-09-01T11:49:24.749874,43,w_throughput,2.0,20,max_min_fairness,100.0,100.0,100.0,0.9924,1.700219,8.54,4.48,4.6e-05,SIMULATION
sensitivity_42_20_max_min_fairness_w_throughput_2.0_44,2026-09-01T11:49:24.750029,44,w_throughput,2.0,20,max_min_fairness,100.0,100.0,100.0,0.9817,1.761364,13.72,3.71,4.6e-05,SIMULATION
sensitivity_42_20_max_min_fairness_w_throughput_2.0_45,2026-09-01T11:49:24.750182,45,w_throughput,2.0,20,max_min_fairness,100.0,100.0,100.0,0.9748,1.720122,11.81,3.44,4.6e-05,SIMULATION
sensitivity_42_20_max_min_fairness_w_throughput_2.0_46,2026-09-01T11:49:24.750336,46,w_throughput,2.0,20,max_min_fairness,100.0,100.0,100.0,0.9842,1.56965,20.44,3.0,4.6e-05,SIMULATION
sensitivity_42_20_alpha_fair_w_throughput_2.0_42,2026-09-01T11:49:24.750483,42,w_throughput,2.0,20,alpha_fair,100.0,100.0,100.0,0.8473,1.599217,16.95,1.13,4.6e-05,SIMULATION
sensitivity_42_20_alpha_fair_w_throughput_2.0_43,2026-09-01T11:49:24.750628,43,w_throughput,2.0,20,alpha_fair,100.0,100.0,100.0,0.7922,1.549533,8.54,4.48,4.6e-05,SIMULATION
sensitivity_42_20_alpha_fair_w_throughput_2.0_44,2026-09-01T11:49:24.750774,44,w_throughput,2.0,20,alpha_fair,100.0,100.0,100.0,0.764,1.547878,13.72,3.71,4.6e-05,SIMULATION
sensitivity_42_20_alpha_fair_w_throughput_2.0_45,2026-09-01T11:49:24.750923,45,w_throughput,2.0,20,alpha_fair,100.0,100.0,100.0,0.7559,1.489074,11.81,3.44,4.6e-05,SIMULATION
sensitivity_42_20_alpha_fair_w_throughput_2.0_46,2026-09-01T11:49:24.751069,46,w_throughput,2.0,20,alpha_fair,100.0,100.0,100.0,0.8103,1.440523,20.44,3.0,4.6e-05,SIMULATION
sensitivity_42_20_game_theory_w_throughput_2.0_42,2026-09-01T11:49:24.753478,42,w_throughput,2.0,20,game_theory,100.0,59.5,59.5,0.9581,2.415688,16.95,1.13,5.1e-05,SIMULATION
sensitivity_42_20_game_theory_w_throughput_2.0_43,2026-09-01T11:49:24.755605,43,w_throughput,2.0,20,game_theory,100.0,59.5,59.5,0.9555,2.401967,8.54,4.48,5.1e-05,SIMULATION
sensitivity_42_20_game_theory_w_throughput_2.0_44,2026-09-01T11:49:24.758912,44,w_throughput,2.0,20,game_theory,100.0,59.5,59.5,0.9555,2.460759,13.72,3.71,0.000138,SIMULATION
sensitivity_42_20_game_theory_w_throughput_2.0_45,2026-09-01T11:49:24.761518,45,w_throughput,2.0,20,game_theory,100.0,59.5,59.5,0.9713,2.43597,11.81,3.44,8.9e-05,SIMULATION
sensitivity_42_20_game_theory_w_throughput_2.0_46,2026-09-01T11:49:24.764440,46,w_throughput,2.0,20,game_theory,100.0,59.5,59.5,0.9607,2.319356,20.44,3.0,5.6e-05,SIMULATION
sensitivity_42_30_equal_w_throughput_2.0_42,2026-09-01T11:49:24.764645,42,w_throughput,2.0,30,equal,100.0,97.9033,97.9033,0.9936,1.822354,16.95,1.13,6.5e-05,SIMULATION
sensitivity_42_30_equal_w_throughput_2.0_43,2026-09-01T11:49:24.764840,43,w_throughput,2.0,30,equal,100.0,99.3633,99.3633,0.999,1.756267,8.54,4.48,6.4e-05,SIMULATION
sensitivity_42_30_equal_w_throughput_2.0_44,2026-09-01T11:49:24.765032,44,w_throughput,2.0,30,equal,100.0,99.4667,99.4667,0.9992,1.852537,13.72,3.71,6.3e-05,SIMULATION
sensitivity_42_30_equal_w_throughput_2.0_45,2026-09-01T11:49:24.765223,45,w_throughput,2.0,30,equal,100.0,98.5833,98.5833,0.9958,1.851844,11.81,3.44,6.2e-05,SIMULATION
sensitivity_42_30_equal_w_throughput_2.0_46,2026-09-01T11:49:24.765411,46,w_throughput,2.0,30,equal,100.0,98.9067,98.9067,0.9965,1.761705,20.44,3.0,6.2e-05,SIMULATION
sensitivity_42_30_proportional_w_throughput_2.0_42,2026-09-01T11:49:24.765605,42,w_throughput,2.0,30,proportional,100.0,100.0,100.0,0.8041,1.661944,16.95,1.13,6.3e-05,SIMULATION
sensitivity_42_30_proportional_w_throughput_2.0_43,2026-09-01T11:49:24.765806,43,w_throughput,2.0,30,proportional,100.0,100.0,100.0,0.8005,1.628634,8.54,4.48,6e-05,SIMULATION
sensitivity_42_30_proportional_w_throughput_2.0_44,2026-09-01T11:49:24.765993,44,w_throughput,2.0,30,proportional,100.0,100.0,100.0,0.7492,1.659651,13.72,3.71,6e-05,SIMULATION
sensitivity_42_30_proportional_w_throughput_2.0_45,2026-09-01T11:49:24.766178,45,w_throughput,2.0,30,proportional,100.0,100.0,100.0,0.7845,1.651608,11.81,3.44,6e-05,SIMULATION
sensitivity_42_30_proportional_w_throughput_2.0_46,2026-09-01T11:49:24.766363,46,w_throughput,2.0,30,proportional,100.0,100.0,100.0,0.834,1.625912,20.44,3.0,6e-05,SIMULATION
sensitivity_42_30_priority_w_throughput_2.0_42,2026-09-01T11:49:24.766577,42,w_throughput,2.0,30,priority,100.0,100.0,100.0,0.9351,1.770634,16.95,1.13,6.4e-05,SIMULATION
sensitivity_42_30_priority_w_throughput_2.0_43,2026-09-01T11:49:24.766782,43,w_throughput,2.0,30,priority,100.0,100.0,100.0,0.9312,1.743351,8.54,4.48,6.1e-05,SIMULATION
sensitivity_42_30_priority_w_throughput_2.0_44,2026-09-01T11:49:24.766989,44,w_throughput,2.0,30,priority,100.0,100.0,100.0,0.9408,1.826846,13.72,3.71,6.1e-05,SIMULATION
sensitivity_42_30_priority_w_throughput_2.0_45,2026-09-01T11:49:24.767198,45,w_throughput,2.0,30,priority,100.0,100.0,100.0,0.9403,1.804479,11.81,3.44,6.1e-05,SIMULATION
sensitivity_42_30_priority_w_throughput_2.0_46,2026-09-01T11:49:24.767406,46,w_throughput,2.0,30,priority,100.0,100.0,100.0,0.9376,1.715893,20.44,3.0,6.1e-05,SIMULATION
sensitivity_42_30_max_min_fairness_w_throughput_2.0_42,2026-09-01T11:49:24.767610,42,w_throughput,2.0,30,max_min_fairness,100.0,100.0,100.0,0.9929,1.789663,16.95,1.13,6e-05,SIMULATION
sensitivity_42_30_max_min_fairness_w_throughput_2.0_43,2026-09-01T11:49:24.767812,43,w_throughput,2.0,30,max_min_fairness,100.0,100.0,100.0,0.9989,1.74621,8.54,4.48,6e-05,SIMULATION
sensitivity_42_30_max_min_fairness_w_throughput_2.0_44,2026-09-01T11:49:24.768015,44,w_throughput,2.0,30,max_min_fairness,100.0,100.0,100.0,0.9991,1.84419,13.72,3.71,6.2e-05,SIMULATION
sensitivity_42_30_max_min_fairness_w_throughput_2.0_45,2026-09-01T11:49:24.768216,45,w_throughput,2.0,30,max_min_fairness,100.0,100.0,100.0,0.9956,1.829849,11.81,3.44,6e-05,SIMULATION
sensitivity_42_30_max_min_fairness_w_throughput_2.0_46,2026-09-01T11:49:24.768417,46,w_throughput,2.0,30,max_min_fairness,100.0,100.0,100.0,0.9963,1.74385,20.44,3.0,6.1e-05,SIMULATION
sensitivity_42_30_alpha_fair_w_throughput_2.0_42,2026-09-01T11:49:24.768641,42,w_throughput,2.0,30,alpha_fair,100.0,100.0,100.0,0.8041,1.661944,16.95,1.13,9.2e-05,SIMULATION
sensitivity_42_30_alpha_fair_w_throughput_2.0_43,2026-09-01T11:49:24.768831,43,w_throughput,2.0,30,alpha_fair,100.0,100.0,100.0,0.8005,1.628634,8.54,4.48,6.1e-05,SIMULATION
sensitivity_42_30_alpha_fair_w_throughput_2.0_44,2026-09-01T11:49:24.769020,44,w_throughput,2.0,30,alpha_fair,100.0,100.0,100.0,0.7492,1.659651,13.72,3.71,6e-05,SIMULATION
sensitivity_42_30_alpha_fair_w_throughput_2.0_45,2026-09-01T11:49:24.769209,45,w_throughput,2.0,30,alpha_fair,100.0,100.0,100.0,0.7845,1.651608,11.81,3.44,6.1e-05,SIMULATION
sensitivity_42_30_alpha_fair_w_throughput_2.0_46,2026-09-01T11:49:24.769397,46,w_throughput,2.0,30,alpha_fair,100.0,100.0,100.0,0.834,1.625912,20.44,3.0,6e-05,SIMULATION
sensitivity_42_30_game_theory_w_throughput_2.0_42,2026-09-01T11:49:24.773569,42,w_throughput,2.0,30,game_theory,100.0,71.0,71.0,0.9547,2.052716,16.95,1.13,0.000182,SIMULATION
sensitivity_42_30_game_theory_w_throughput_2.0_43,2026-09-01T11:49:24.777851,43,w_throughput,2.0,30,game_theory,100.0,71.0,71.0,0.9575,2.019605,8.54,4.48,0.000106,SIMULATION
sensitivity_42_30_game_theory_w_throughput_2.0_44,2026-09-01T11:49:24.782695,44,w_throughput,2.0,30,game_theory,100.0,72.0,72.0,0.9417,2.100164,13.72,3.71,9.8e-05,SIMULATION
sensitivity_42_30_game_theory_w_throughput_2.0_45,2026-09-01T11:49:24.787248,45,w_throughput,2.0,30,game_theory,100.0,71.5,71.5,0.9507,2.085545,11.81,3.44,8.8e-05,SIMULATION
sensitivity_42_30_game_theory_w_throughput_2.0_46,2026-09-01T11:49:24.792981,46,w_throughput,2.0,30,game_theory,100.0,71.0,71.0,0.9547,2.01866,20.44,3.0,0.000109,SIMULATION
sensitivity_42_50_equal_w_throughput_2.0_42,2026-09-01T11:49:24.793282,42,w_throughput,2.0,50,equal,100.0,100.0,100.0,1.0,1.650628,16.95,1.13,9.6e-05,SIMULATION
sensitivity_42_50_equal_w_throughput_2.0_43,2026-09-01T11:49:24.793556,43,w_throughput,2.0,50,equal,100.0,100.0,100.0,1.0,1.539984,8.54,4.48,9.1e-05,SIMULATION
sensitivity_42_50_equal_w_throughput_2.0_44,2026-09-01T11:49:24.793826,44,w_throughput,2.0,50,equal,100.0,100.0,100.0,1.0,1.625593,13.72,3.71,9e-05,SIMULATION
sensitivity_42_50_equal_w_throughput_2.0_45,2026-09-01T11:49:24.794093,45,w_throughput,2.0,50,equal,100.0,100.0,100.0,1.0,1.612767,11.81,3.44,8.9e-05,SIMULATION
sensitivity_42_50_equal_w_throughput_2.0_46,2026-09-01T11:49:24.794359,46,w_throughput,2.0,50,equal,100.0,100.0,100.0,1.0,1.620288,20.44,3.0,8.9e-05,SIMULATION
sensitivity_42_50_proportional_w_throughput_2.0_42,2026-09-01T11:49:24.794636,42,w_throughput,2.0,50,proportional,100.0,100.0,100.0,0.821,1.557459,16.95,1.13,9.3e-05,SIMULATION
sensitivity_42_50_proportional_w_throughput_2.0_43,2026-09-01T11:49:24.794918,43,w_throughput,2.0,50,proportional,100.0,100.0,100.0,0.7826,1.44851,8.54,4.48,8.8e-05,SIMULATION
sensitivity_42_50_proportional_w_throughput_2.0_44,2026-09-01T11:49:24.795182,44,w_throughput,2.0,50,proportional,100.0,100.0,100.0,0.7759,1.512944,13.72,3.71,8.8e-05,SIMULATION
sensitivity_42_50_proportional_w_throughput_2.0_45,2026-09-01T11:49:24.795444,45,w_throughput,2.0,50,proportional,100.0,100.0,100.0,0.7633,1.453932,11.81,3.44,8.6e-05,SIMULATION
sensitivity_42_50_proportional_w_throughput_2.0_46,2026-09-01T11:49:24.795705,46,w_throughput,2.0,50,proportional,100.0,100.0,100.0,0.8102,1.527665,20.44,3.0,8.7e-05,SIMULATION
sensitivity_42_50_priority_w_throughput_2.0_42,2026-09-01T11:49:24.796001,42,w_throughput,2.0,50,priority,100.0,100.0,100.0,0.9409,1.650956,16.95,1.13,8.8e-05,SIMULATION
sensitivity_42_50_priority_w_throughput_2.0_43,2026-09-01T11:49:24.796302,43,w_throughput,2.0,50,priority,100.0,100.0,100.0,0.9282,1.545727,8.54,4.48,8.8e-05,SIMULATION
sensitivity_42_50_priority_w_throughput_2.0_44,2026-09-01T11:49:24.796604,44,w_throughput,2.0,50,priority,100.0,100.0,100.0,0.9362,1.625689,13.72,3.71,9.2e-05,SIMULATION
sensitivity_42_50_priority_w_throughput_2.0_45,2026-09-01T11:49:24.796894,45,w_throughput,2.0,50,priority,100.0,100.0,100.0,0.9369,1.607544,11.81,3.44,8.8e-05,SIMULATION
sensitivity_42_50_priority_w_throughput_2.0_46,2026-09-01T11:49:24.797184,46,w_throughput,2.0,50,priority,100.0,100.0,100.0,0.9385,1.617523,20.44,3.0,8.8e-05,SIMULATION
sensitivity_42_50_max_min_fairness_w_throughput_2.0_42,2026-09-01T11:49:24.797460,42,w_throughput,2.0,50,max_min_fairness,100.0,100.0,100.0,1.0,1.650628,16.95,1.13,8.7e-05,SIMULATION
sensitivity_42_50_max_min_fairness_w_throughput_2.0_43,2026-09-01T11:49:24.797734,43,w_throughput,2.0,50,max_min_fairness,100.0,100.0,100.0,1.0,1.539984,8.54,4.48,8.7e-05,SIMULATION
sensitivity_42_50_max_min_fairness_w_throughput_2.0_44,2026-09-01T11:49:24.798009,44,w_throughput,2.0,50,max_min_fairness,100.0,100.0,100.0,1.0,1.625593,13.72,3.71,8.7e-05,SIMULATION
sensitivity_42_50_max_min_fairness_w_throughput_2.0_45,2026-09-01T11:49:24.798282,45,w_throughput,2.0,50,max_min_fairness,100.0,100.0,100.0,1.0,1.612767,11.81,3.44,8.6e-05,SIMULATION
sensitivity_42_50_max_min_fairness_w_throughput_2.0_46,2026-09-01T11:49:24.798557,46,w_throughput,2.0,50,max_min_fairness,100.0,100.0,100.0,1.0,1.620288,20.44,3.0,8.9e-05,SIMULATION
sensitivity_42_50_alpha_fair_w_throughput_2.0_42,2026-09-01T11:49:24.798826,42,w_throughput,2.0,50,alpha_fair,100.0,100.0,100.0,0.821,1.557459,16.95,1.13,8.8e-05,SIMULATION
sensitivity_42_50_alpha_fair_w_throughput_2.0_43,2026-09-01T11:49:24.799117,43,w_throughput,2.0,50,alpha_fair,100.0,100.0,100.0,0.7826,1.44851,8.54,4.48,8.8e-05,SIMULATION
sensitivity_42_50_alpha_fair_w_throughput_2.0_44,2026-09-01T11:49:24.799385,44,w_throughput,2.0,50,alpha_fair,100.0,100.0,100.0,0.7759,1.512944,13.72,3.71,8.7e-05,SIMULATION
sensitivity_42_50_alpha_fair_w_throughput_2.0_45,2026-09-01T11:49:24.799652,45,w_throughput,2.0,50,alpha_fair,100.0,100.0,100.0,0.7633,1.453932,11.81,3.44,8.7e-05,SIMULATION
sensitivity_42_50_alpha_fair_w_throughput_2.0_46,2026-09-01T11:49:24.799918,46,w_throughput,2.0,50,alpha_fair,100.0,100.0,100.0,0.8102,1.527665,20.44,3.0,8.7e-05,SIMULATION
sensitivity_42_50_game_theory_w_throughput_2.0_42,2026-09-01T11:49:24.808781,42,w_throughput,2.0,50,game_theory,100.0,89.0,89.0,0.9264,1.690434,16.95,1.13,0.000155,SIMULATION
sensitivity_42_50_game_theory_w_throughput_2.0_43,2026-09-01T11:49:24.815842,43,w_throughput,2.0,50,game_theory,100.0,88.0,88.0,0.956,1.593578,8.54,4.48,9.8e-05,SIMULATION
sensitivity_42_50_game_theory_w_throughput_2.0_44,2026-09-01T11:49:24.824411,44,w_throughput,2.0,50,game_theory,100.0,88.0,88.0,0.9192,1.66827,13.72,3.71,0.000142,SIMULATION
sensitivity_42_50_game_theory_w_throughput_2.0_45,2026-09-01T11:49:24.831722,45,w_throughput,2.0,50,game_theory,100.0,88.0,88.0,0.9387,1.654115,11.81,3.44,0.000118,SIMULATION
sensitivity_42_50_game_theory_w_throughput_2.0_46,2026-09-01T11:49:24.840277,46,w_throughput,2.0,50,game_theory,100.0,89.5,89.5,0.9168,1.659792,20.44,3.0,0.000248,SIMULATION
sensitivity_42_100_equal_w_throughput_2.0_42,2026-09-01T11:49:24.841157,42,w_throughput,2.0,100,equal,100.0,100.0,100.0,1.0,1.184383,16.95,1.13,0.000326,SIMULATION
sensitivity_42_100_equal_w_throughput_2.0_43,2026-09-01T11:49:24.842036,43,w_throughput,2.0,100,equal,100.0,100.0,100.0,1.0,1.160292,8.54,4.48,0.000276,SIMULATION
sensitivity_42_100_equal_w_throughput_2.0_44,2026-09-01T11:49:24.842638,44,w_throughput,2.0,100,equal,100.0,100.0,100.0,1.0,1.199291,13.72,3.71,0.000164,SIMULATION
sensitivity_42_100_equal_w_throughput_2.0_45,2026-09-01T11:49:24.843097,45,w_throughput,2.0,100,equal,100.0,100.0,100.0,1.0,1.196521,11.81,3.44,0.00018,SIMULATION
sensitivity_42_100_equal_w_throughput_2.0_46,2026-09-01T11:49:24.843511,46,w_throughput,2.0,100,equal,100.0,100.0,100.0,1.0,1.143506,20.44,3.0,0.00014,SIMULATION
sensitivity_42_100_proportional_w_throughput_2.0_42,2026-09-01T11:49:24.843941,42,w_throughput,2.0,100,proportional,100.0,100.0,100.0,0.7987,1.12218,16.95,1.13,0.000144,SIMULATION
sensitivity_42_100_proportional_w_throughput_2.0_43,2026-09-01T11:49:24.844407,43,w_throughput,2.0,100,proportional,100.0,100.0,100.0,0.7804,1.104564,8.54,4.48,0.000144,SIMULATION
sensitivity_42_100_proportional_w_throughput_2.0_44,2026-09-01T11:49:24.844854,44,w_throughput,2.0,100,proportional,100.0,100.0,100.0,0.774,1.137065,13.72,3.71,0.000146,SIMULATION
sensitivity_42_100_proportional_w_throughput_2.0_45,2026-09-01T11:49:24.845326,45,w_throughput,2.0,100,proportional,100.0,100.0,100.0,0.8017,1.126954,11.81,3.44,0.000147,SIMULATION
sensitivity_42_100_proportional_w_throughput_2.0_46,2026-09-01T11:49:24.845783,46,w_throughput,2.0,100,proportional,100.0,100.0,100.0,0.7808,1.084399,20.44,3.0,0.00015,SIMULATION
sensitivity_42_100_priority_w_throughput_2.0_42,2026-09-01T11:49:24.846284,42,w_throughput,2.0,100,priority,100.0,100.0,100.0,0.9405,1.196834,16.95,1.13,0.000151,SIMULATION
sensitivity_42_100_priority_w_throughput_2.0_43,2026-09-01T11:49:24.846806,43,w_throughput,2.0,100,priority,100.0,100.0,100.0,0.9364,1.175807,8.54,4.48,0.000155,SIMULATION
sensitivity_42_100_priority_w_throughput_2.0_44,2026-09-01T11:49:24.847323,44,w_throughput,2.0,100,priority,100.0,100.0,100.0,0.9417,1.210154,13.72,3.71,0.000156,SIMULATION
sensitivity_42_100_priority_w_throughput_2.0_45,2026-09-01T11:49:24.847862,45,w_throughput,2.0,100,priority,100.0,100.0,100.0,0.9458,1.203116,11.81,3.44,0.00016,SIMULATION
sensitivity_42_100_priority_w_throughput_2.0_46,2026-09-01T11:49:24.848387,46,w_throughput,2.0,100,priority,100.0,100.0,100.0,0.9349,1.15272,20.44,3.0,0.000159,SIMULATION
sensitivity_42_100_max_min_fairness_w_throughput_2.0_42,2026-09-01T11:49:24.848897,42,w_throughput,2.0,100,max_min_fairness,100.0,100.0,100.0,1.0,1.184383,16.95,1.13,0.00016,SIMULATION
sensitivity_42_100_max_min_fairness_w_throughput_2.0_43,2026-09-01T11:49:24.849404,43,w_throughput,2.0,100,max_min_fairness,100.0,100.0,100.0,1.0,1.160292,8.54,4.48,0.00016,SIMULATION
sensitivity_42_100_max_min_fairness_w_throughput_2.0_44,2026-09-01T11:49:24.849926,44,w_throughput,2.0,100,max_min_fairness,100.0,100.0,100.0,1.0,1.199291,13.72,3.71,0.000164,SIMULATION
sensitivity_42_100_max_min_fairness_w_throughput_2.0_45,2026-09-01T11:49:24.850440,45,w_throughput,2.0,100,max_min_fairness,100.0,100.0,100.0,1.0,1.196521,11.81,3.44,0.000163,SIMULATION
sensitivity_42_100_max_min_fairness_w_throughput_2.0_46,2026-09-01T11:49:24.850977,46,w_throughput,2.0,100,max_min_fairness,100.0,100.0,100.0,1.0,1.143506,20.44,3.0,0.000171,SIMULATION
sensitivity_42_100_alpha_fair_w_throughput_2.0_42,2026-09-01T11:49:24.851528,42,w_throughput,2.0,100,alpha_fair,100.0,100.0,100.0,0.7987,1.12218,16.95,1.13,0.000177,SIMULATION
sensitivity_42_100_alpha_fair_w_throughput_2.0_43,2026-09-01T11:49:24.852079,43,w_throughput,2.0,100,alpha_fair,100.0,100.0,100.0,0.7804,1.104564,8.54,4.48,0.000174,SIMULATION
sensitivity_42_100_alpha_fair_w_throughput_2.0_44,2026-09-01T11:49:24.852599,44,w_throughput,2.0,100,alpha_fair,100.0,100.0,100.0,0.774,1.137065,13.72,3.71,0.000174,SIMULATION
sensitivity_42_100_alpha_fair_w_throughput_2.0_45,2026-09-01T11:49:24.853123,45,w_throughput,2.0,100,alpha_fair,100.0,100.0,100.0,0.8017,1.126954,11.81,3.44,0.000177,SIMULATION
sensitivity_42_100_alpha_fair_w_throughput_2.0_46,2026-09-01T11:49:24.853640,46,w_throughput,2.0,100,alpha_fair,100.0,100.0,100.0,0.7808,1.084399,20.44,3.0,0.000173,SIMULATION
sensitivity_42_100_game_theory_w_throughput_2.0_42,2026-09-01T11:49:24.870581,42,w_throughput,2.0,100,game_theory,100.0,100.0,100.0,0.6231,0.995658,16.95,1.13,0.00021,SIMULATION
sensitivity_42_100_game_theory_w_throughput_2.0_43,2026-09-01T11:49:24.887645,43,w_throughput,2.0,100,game_theory,100.0,100.0,100.0,0.6494,0.992195,8.54,4.48,0.000224,SIMULATION
sensitivity_42_100_game_theory_w_throughput_2.0_44,2026-09-01T11:49:24.901931,44,w_throughput,2.0,100,game_theory,100.0,100.0,100.0,0.6079,0.993614,13.72,3.71,0.000186,SIMULATION
sensitivity_42_100_game_theory_w_throughput_2.0_45,2026-09-01T11:49:24.918846,45,w_throughput,2.0,100,game_theory,100.0,100.0,100.0,0.625,1.003341,11.81,3.44,0.000243,SIMULATION
sensitivity_42_100_game_theory_w_throughput_2.0_46,2026-09-01T11:49:24.933842,46,w_throughput,2.0,100,game_theory,100.0,100.0,100.0,0.641,0.971367,20.44,3.0,0.000194,SIMULATION
sensitivity_42_200_equal_w_throughput_2.0_42,2026-09-01T11:49:24.934838,42,w_throughput,2.0,200,equal,100.0,100.0,100.0,1.0,0.739508,16.95,1.13,0.000364,SIMULATION
sensitivity_42_200_equal_w_throughput_2.0_43,2026-09-01T11:49:24.935769,43,w_throughput,2.0,200,equal,100.0,100.0,100.0,1.0,0.724642,8.54,4.48,0.000328,SIMULATION
sensitivity_42_200_equal_w_throughput_2.0_44,2026-09-01T11:49:24.936703,44,w_throughput,2.0,200,equal,100.0,100.0,100.0,1.0,0.746348,13.72,3.71,0.000322,SIMULATION
sensitivity_42_200_equal_w_throughput_2.0_45,2026-09-01T11:49:24.937645,45,w_throughput,2.0,200,equal,100.0,100.0,100.0,1.0,0.76634,11.81,3.44,0.000326,SIMULATION
sensitivity_42_200_equal_w_throughput_2.0_46,2026-09-01T11:49:24.938574,46,w_throughput,2.0,200,equal,100.0,100.0,100.0,1.0,0.735774,20.44,3.0,0.000319,SIMULATION
sensitivity_42_200_proportional_w_throughput_2.0_42,2026-09-01T11:49:24.939683,42,w_throughput,2.0,200,proportional,100.0,100.0,100.0,0.7909,0.716229,16.95,1.13,0.000407,SIMULATION
sensitivity_42_200_proportional_w_throughput_2.0_43,2026-09-01T11:49:24.940955,43,w_throughput,2.0,200,proportional,100.0,100.0,100.0,0.7785,0.704789,8.54,4.48,0.000409,SIMULATION
sensitivity_42_200_proportional_w_throughput_2.0_44,2026-09-01T11:49:24.941979,44,w_throughput,2.0,200,proportional,100.0,100.0,100.0,0.8003,0.720575,13.72,3.71,0.000319,SIMULATION
sensitivity_42_200_proportional_w_throughput_2.0_45,2026-09-01T11:49:24.942891,45,w_throughput,2.0,200,proportional,100.0,100.0,100.0,0.8309,0.742367,11.81,3.44,0.000304,SIMULATION
sensitivity_42_200_proportional_w_throughput_2.0_46,2026-09-01T11:49:24.943738,46,w_throughput,2.0,200,proportional,100.0,100.0,100.0,0.791,0.709637,20.44,3.0,0.000298,SIMULATION
sensitivity_42_200_priority_w_throughput_2.0_42,2026-09-01T11:49:24.944708,42,w_throughput,2.0,200,priority,100.0,100.0,100.0,0.9391,0.753486,16.95,1.13,0.000306,SIMULATION
sensitivity_42_200_priority_w_throughput_2.0_43,2026-09-01T11:49:24.945720,43,w_throughput,2.0,200,priority,100.0,100.0,100.0,0.9357,0.740281,8.54,4.48,0.000315,SIMULATION
sensitivity_42_200_priority_w_throughput_2.0_44,2026-09-01T11:49:24.946759,44,w_throughput,2.0,200,priority,100.0,100.0,100.0,0.9427,0.757991,13.72,3.71,0.000324,SIMULATION
sensitivity_42_200_priority_w_throughput_2.0_45,2026-09-01T11:49:24.947795,45,w_throughput,2.0,200,priority,100.0,100.0,100.0,0.9509,0.774598,11.81,3.44,0.000315,SIMULATION
sensitivity_42_200_priority_w_throughput_2.0_46,2026-09-01T11:49:24.948844,46,w_throughput,2.0,200,priority,100.0,100.0,100.0,0.9413,0.747173,20.44,3.0,0.000315,SIMULATION
